count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
82025,2018,3,Scotland,3,"Glasgow City",M74,Major,A74,M74,263932,662490,55.83638900,-4.17423230,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,28,6419,61,1270,258,57,57,39,228,463,1101,8879
82095,2018,3,Scotland,3,"Glasgow City",A8,Major,"Wallace Street","Nelson Street",258397,664500,55.85284200,-4.26358520,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",9,18,3012,8,570,65,18,15,9,3,16,126,3735
80443,2018,3,Scotland,3,"Glasgow City",M8,Major,M8,"Pitt Street",258206,665520,55.86194300,-4.26716710,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,60,16161,723,2322,172,17,5,10,11,9,225,19492
82079,2018,3,Scotland,3,"Glasgow City",A728,Major,"B763 Dunn Street",A749,261772,664080,55.85005000,-4.20950340,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",47,17,7676,28,1152,135,36,46,5,15,14,251,9123
80991,2018,3,Scotland,3,"Glasgow City",A8,Major,M8,A8,258100,664500,55.85275400,-4.26832540,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",8,17,8441,85,1743,218,51,45,11,13,26,366,10652
82102,2018,3,Scotland,3,"Glasgow City",A8,Major,"Paterson Street","Camoustie Street",258127,664614,55.85378600,-4.26795410,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",64,17,3659,308,884,106,17,10,2,1,4,141,5008
81000,2018,3,Scotland,3,"Glasgow City",A8,Major,A8,A730,259000,664400,55.85212100,-4.25390910,0.20,0.12,Counted,"Manual count",84,69,9011,9,1066,86,22,7,1,9,9,133,10288
82018,2018,3,Scotland,3,"Glasgow City",M74,Major,A730/B763,A8,258762,663474,55.84373800,-4.25722550,1.60,0.99,Counted,"Automatic counter",0,290,71017,320,13615,2625,460,532,527,3186,3783,11113,96354
82040,2018,3,Scotland,3,"Glasgow City",M8,Major,M74/M77/M8,A8,257380,664190,55.84975900,-4.27965370,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",0,372,88597,453,18458,3276,656,725,493,2404,4813,12368,120248
82087,2018,3,Scotland,3,"Glasgow City",A8,Major,"Tradeston Street","West Street",258323,664453,55.85239800,-4.26474170,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",25,34,7477,31,1543,173,10,2,9,3,7,204,9290
82104,2018,3,Scotland,3,"Glasgow City",A8,Major,"Commerce Street","Tradeston Street",258545,664514,55.85301100,-4.26123040,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",29,37,4712,25,843,93,21,4,4,20,23,165,5782
80596,2018,3,Scotland,3,"Glasgow City",M77,Major,2,1,254000,661850,55.82774000,-4.33233440,2.80,1.74,Counted,"Automatic counter",0,230,72807,388,15137,1553,441,555,154,200,1860,4763,93325
82034,2018,3,Scotland,3,"Glasgow City",M74,Major,M74,A8,258098,664261,55.85060800,-4.26823230,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,39,9108,87,1802,366,81,81,55,323,657,1562,12599
74380,2018,3,Scotland,3,"Glasgow City",M77,Major,"LA boundary",3,253500,658290,55.79562900,-4.33839080,1.20,0.75,Counted,"Automatic counter",0,108,53737,310,8972,1257,292,428,103,643,955,3677,66804
82021,2018,3,Scotland,3,"Glasgow City",M74,Major,M74,A763,264987,662324,55.83519500,-4.15731750,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,20,4552,43,901,183,40,40,28,161,328,781,6297
82106,2018,3,Scotland,3,"Glasgow City",A8,Major,"South Portland Street","Bridge Street/Eglinton Street",258790,664451,55.85251700,-4.25728730,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",69,21,5718,43,937,105,21,10,6,9,10,161,6879
89370,2018,3,Scotland,3,"Glasgow City",M77,Major,M77,B768,255688,663276,55.84105000,-4.30616950,0.30,0.19,Counted,"Automatic counter",0,239,62527,389,12691,1202,340,725,157,490,1101,4014,79860
74379,2018,3,Scotland,3,"Glasgow City",A726,Major,M77,"LA boundary",254000,659020,55.80233400,-4.33081440,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",54,44,17779,155,2410,363,70,27,10,7,7,485,20872
82078,2018,3,Scotland,3,"Glasgow City",A728,Major,A749,A74,261427,663440,55.84420500,-4.21468260,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",51,23,6241,10,1090,174,24,24,9,6,25,261,7625
82105,2018,3,Scotland,3,"Glasgow City",A8,Major,"Bridge Street","Commerce Street",258645,664490,55.85282500,-4.25962180,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",338,113,8644,402,1110,175,35,17,17,30,34,307,10576
83060,2018,3,Scotland,3,"Glasgow City",A730,Major,"LA Boundary","A728 Polmadie Road",260055,662795,55.83801800,-4.23624310,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",41,31,15310,234,3364,418,80,70,29,23,34,653,19592
82023,2018,3,Scotland,3,"Glasgow City",M74,Major,M74,A74,264214,662382,55.83549900,-4.16967900,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,16,3613,34,715,145,32,32,22,128,261,620,4998
82038,2018,3,Scotland,3,"Glasgow City",M77,Major,M74/M77/M8,M8,256247,664120,55.84879400,-4.29769780,0.70,0.43,Counted,"Automatic counter",0,112,26669,136,5556,986,198,218,148,724,1449,3723,36196
82076,2018,3,Scotland,3,"Glasgow City",A74,Major,"Fullarton Road roundabout","B763 Dunn Street",262500,663700,55.84684700,-4.19769200,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",115,23,9729,79,1824,261,34,30,17,43,47,433,12087
82083,2018,3,Scotland,3,"Glasgow City",M8,Major,"A8 (West Street)",M8,258241,664429,55.85215900,-4.26603790,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,60,15527,251,3208,498,91,115,32,222,254,1213,20259
82094,2018,3,Scotland,3,"Glasgow City",A8,Major,"Nelson Street","Kingston Street",258416,664583,55.85359300,-4.26332530,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",23,20,6395,357,1076,74,12,5,3,7,4,104,7953
82033,2018,3,Scotland,3,"Glasgow City",M74,Major,A730/B763,M74,259630,662881,55.83866700,-4.24306820,0.50,0.31,Counted,"Automatic counter",0,42,9738,93,1927,391,86,86,59,345,702,1670,13469
82047,2018,3,Scotland,3,"Glasgow City",M8,Major,M8,M74,256000,664200,55.84943900,-4.30168200,1.00,0.62,Counted,"Automatic counter",0,241,57303,293,11938,2119,425,469,319,1555,3113,7999,77774
82092,2018,3,Scotland,3,"Glasgow City",A77,Major,"Wallace Street/Coburg Street","Norfolk Street",258677,664428,55.85227800,-4.25907880,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",735,96,8624,793,981,153,28,9,9,19,18,236,10730
80282,2018,3,Scotland,3,"Glasgow City",A77,Major,"LA Boundary","B768 Langside Avenue",257180,662000,55.83003800,-4.28169300,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",194,27,8911,578,1336,128,38,7,10,1,1,186,11038
83061,2018,3,Scotland,3,"Glasgow City",A730,Major,"A728 Polmadie Road","A728 Cathcart Road",259444,663536,55.84449300,-4.24637510,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",28,31,6331,204,1087,117,13,2,2,10,10,155,7808
88084,2018,3,Scotland,3,"Glasgow City",M8,Major,"A8 (West Street)",M8,257943,664604,55.85364200,-4.27088570,0.50,0.31,Counted,"Automatic counter",0,55,14502,246,3260,451,89,111,30,189,250,1120,19182
82044,2018,3,Scotland,3,"Glasgow City",M8,Major,M74,"Seaward Street",257361,664228,55.85009400,-4.27997690,0.40,0.25,Counted,"Automatic counter",0,57,13573,69,2828,502,101,111,75,368,737,1895,18422
83012,2018,3,Scotland,3,"Glasgow City",A728,Major,A730,A749,260520,662986,55.83986800,-4.22892240,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",73,19,7878,28,2305,307,75,85,26,32,46,571,10800
40809,2018,3,Scotland,3,"Glasgow City",M8,Major,14,13,261800,666050,55.86774600,-4.21006090,1.00,0.62,Counted,"Automatic counter",0,370,71892,1401,13844,3469,501,556,210,1288,1409,7433,94940
82075,2018,3,Scotland,3,"Glasgow City",A89,Major,"B763 Millerston Street","B765 Killin St",263000,664420,55.85345400,-4.19007630,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",51,17,6739,30,948,87,9,9,5,5,2,118,7851
80283,2018,3,Scotland,3,"Glasgow City",A728,Major,B762/B766,"B768 Prospecthill Road",259115,661000,55.82162900,-4.25030910,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",61,50,13923,283,2050,264,47,82,7,1,37,438,16744
82030,2018,3,Scotland,3,"Glasgow City",M74,Major,M74,A730/B763,259938,662713,55.83724800,-4.23806750,0.40,0.25,Counted,"Automatic counter",0,23,5396,51,1068,217,48,48,33,191,389,925,7463
78653,2018,3,Scotland,3,"Glasgow City",A74,Major,A763,"B7058 Mount Vernon Avenue",265500,662600,55.83781700,-4.14926970,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",95,18,4689,11,1298,185,31,27,13,9,7,273,6290
80237,2018,3,Scotland,3,"Glasgow City",A74,Major,A763,"Fullarton Road roundabout",264450,662400,55.83572849,-4.16592290,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",14,28,4919,50,1697,256,54,51,7,8,10,386,7079
83054,2018,3,Scotland,3,"Glasgow City",A8,Major,M8,"A8 Morrison St",257914,664631,55.85387600,-4.27136270,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",179,59,12238,665,2547,164,44,28,49,6,54,345,15854
82077,2018,3,Scotland,3,"Glasgow City",A74,Major,"B763 Dunn Street",A749,261000,664000,55.84911000,-4.22178320,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",173,46,5889,52,971,152,12,5,18,10,10,207,7165
82085,2018,3,Scotland,3,"Glasgow City",A8,Major,"Eglinton Street","Tradeston Street",258610,664383,55.85185400,-4.26012470,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",14,17,7693,38,1739,164,15,8,4,5,7,203,9690
82032,2018,3,Scotland,3,"Glasgow City",M74,Major,A730/B763,M74,259604,662829,55.83819300,-4.24345620,0.40,0.25,Counted,"Automatic counter",0,36,8459,81,1674,339,75,75,51,300,610,1451,11700
80215,2018,3,Scotland,3,"Glasgow City",A80,Major,M8,"LA Boundary",264900,667800,55.88433700,-4.16143490,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",34,20,10238,79,1779,235,35,11,4,11,11,307,12423
82097,2018,3,Scotland,3,"Glasgow City",A8,Major,"Cook Street","Wallace Street",258363,664364,55.85161100,-4.26405680,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2,10,1988,9,407,25,4,3,2,4,4,41,2456
80442,2018,3,Scotland,3,"Glasgow City",M8,Major,A814,M8,257957,665240,55.85935600,-4.27099540,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,23,7171,36,1529,128,13,66,5,6,9,227,8986
82031,2018,3,Scotland,3,"Glasgow City",M74,Major,M74,A730/B763,259862,662687,55.83699300,-4.23926660,0.40,0.25,Counted,"Automatic counter",0,25,5742,55,1136,230,51,51,35,204,414,985,7943
82046,2018,3,Scotland,3,"Glasgow City",M77,Major,M77,M8,256247,664120,55.84879400,-4.29769780,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",0,167,39688,203,8268,1468,294,325,221,1077,2156,5540,53866
80445,2018,3,Scotland,3,"Glasgow City",M8,Major,A814,M8,257909,665335,55.86019500,-4.27181140,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",0,38,8998,82,1991,204,40,92,9,11,37,394,11503
74429,2018,3,Scotland,3,"Glasgow City",M77,Major,3,2,253920,660080,55.81182600,-4.33265890,2.30,1.43,Counted,"Automatic counter",0,209,65033,602,9757,2027,419,668,316,896,981,5307,80909
82039,2018,3,Scotland,3,"Glasgow City",M8,Major,M74/M77/M8,"Seaward Street",256946,664204,55.84975600,-4.28658720,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,342,81255,415,16928,3005,602,665,452,2205,4414,11343,110283
82022,2018,3,Scotland,3,"Glasgow City",M74,Major,M74,A74,264276,662296,55.83474400,-4.16864690,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,15,3408,32,674,137,30,30,21,121,246,584,4714
82089,2018,3,Scotland,3,"Glasgow City",A77,Major,"Nelson Street","Kingston Street",258605,664551,55.85336100,-4.26029210,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",315,45,4304,386,475,53,13,1,4,3,2,75,5285
82081,2018,3,Scotland,3,"Glasgow City",A8,Major,M8,"Morrison Street",258072,664515,55.85288100,-4.26878020,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",73,49,6297,111,1174,118,24,24,7,15,20,207,7838
82093,2018,3,Scotland,3,"Glasgow City",A77,Major,"Cook Street/Bedford Street","Wallace Street/Coburg Street",258652,664329,55.85138100,-4.25942620,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",642,114,13920,859,1924,201,35,22,17,29,19,323,17139
80444,2018,3,Scotland,3,"Glasgow City",M8,Major,M8,"Waterloo Street",258232,665400,55.86087300,-4.26668930,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,23,5628,486,752,54,13,4,2,4,5,80,6969
74422,2019,3,Scotland,3,"Glasgow City",M73,Major,2,"LA boundary",269625,665005,55.86054400,-4.08460750,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,66,36078,57,8748,1928,297,316,198,1358,2342,6439,51389
74423,2019,3,Scotland,3,"Glasgow City",M73,Major,"LA boundary","LA Boundary",269890,667200,55.88032400,-4.08143100,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",0,66,36078,57,8748,1928,297,316,198,1358,2342,6439,51389
77420,2019,3,Scotland,3,"Glasgow City",A752,Major,"LA Boundary","LA boundary",270015,665290,55.86320800,-4.07851760,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",16,26,8314,37,1989,154,60,45,7,15,31,312,10678
804797,2018,3,Scotland,3,"Glasgow City",C,Minor,,,254563,665877,55.86406200,-4.32551360,,,Counted,"Manual count",208,34,7100,328,990,103,22,15,8,3,3,154,8607
804683,2018,3,Scotland,3,"Glasgow City",U,Minor,,,256115,664667,55.85366500,-4.30009450,,,Counted,"Manual count",111,2,1935,2,329,15,5,1,0,0,0,22,2289
804713,2018,3,Scotland,3,"Glasgow City",C,Minor,,,262536,664349,55.85268400,-4.19744640,,,Counted,"Manual count",32,20,5772,316,679,57,29,14,4,7,5,116,6902
804853,2018,3,Scotland,3,"Glasgow City",B773,Minor,,,252436,659645,55.80746900,-4.35608150,,,Counted,"Manual count",30,27,8853,177,1221,152,32,45,37,15,17,297,10576
804670,2018,3,Scotland,3,"Glasgow City",U,Minor,,,263209,668459,55.88977600,-4.18878030,,,Counted,"Manual count",5,4,964,0,82,0,0,0,0,0,0,0,1049
804662,2018,3,Scotland,3,"Glasgow City",B763,Minor,,,258237,662843,55.83791800,-4.26527310,,,Counted,"Manual count",58,16,4984,32,618,81,14,4,0,0,1,100,5750
804882,2018,3,Scotland,3,"Glasgow City",C,Minor,,,253805,662585,55.83427900,-4.33584010,,,Counted,"Manual count",210,58,13554,175,1547,43,18,10,3,1,0,75,15408
804776,2018,3,Scotland,3,"Glasgow City",U,Minor,,,261266,663404,55.84383600,-4.21723330,,,Counted,"Manual count",5,6,923,0,550,116,29,14,3,11,5,179,1658
804826,2018,3,Scotland,3,"Glasgow City",U,Minor,,,258968,659475,55.80789500,-4.25186220,,,Counted,"Manual count",14,4,914,0,174,3,2,0,1,0,0,6,1097
804725,2018,3,Scotland,3,"Glasgow City",U,Minor,,,262347,665123,55.85957900,-4.20085600,,,Counted,"Manual count",2,1,434,0,39,9,0,0,0,0,0,9,483
804654,2018,3,Scotland,3,"Glasgow City",U,Minor,,,261118,666424,55.87090700,-4.22114210,,,Counted,"Manual count",9,0,1859,26,269,8,2,1,0,0,2,13,2168
74414,2020,3,Scotland,3,"Glasgow City",A741,Major,Ferry,A814,251250,668560,55.88713700,-4.37987510,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",35,12,2397,158,416,87,6,20,2,7,3,125,3108
804662,2020,3,Scotland,3,"Glasgow City",B763,Minor,,,258237,662843,55.83791800,-4.26527310,,,Estimated,"Estimated using previous year's AADF on this link",93,12,3771,20,549,68,12,3,0,0,1,85,4437
804882,2020,3,Scotland,3,"Glasgow City",C,Minor,,,253805,662585,55.83427900,-4.33584010,,,Counted,"Manual count",365,41,9994,152,1339,54,9,2,0,0,0,65,11591
804826,2020,3,Scotland,3,"Glasgow City",U,Minor,,,258968,659475,55.80789500,-4.25186220,,,Counted,"Manual count",90,9,1174,0,166,2,0,0,0,0,0,2,1352
804797,2020,3,Scotland,3,"Glasgow City",C,Minor,,,254563,665877,55.86406200,-4.32551360,,,Counted,"Manual count",244,19,5005,240,998,44,17,4,1,4,12,82,6344
804654,2020,3,Scotland,3,"Glasgow City",U,Minor,,,261118,666424,55.87090700,-4.22114210,,,Counted,"Manual count",26,0,1636,24,324,9,0,0,0,0,0,9,1994
74425,2020,3,Scotland,3,"Glasgow City",A814,Major,"LA boundary",A714,251000,668940,55.89047100,-4.38407760,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",121,19,10123,53,1930,105,28,39,13,20,27,232,12357
811253,2020,3,Scotland,3,"Glasgow City",U,Minor,,,264155,664121,55.85109600,-4.17149100,,,Counted,"Manual count",43,2,722,0,106,1,2,0,0,0,0,2,833
811300,2020,3,Scotland,3,"Glasgow City",C,Minor,,,256753,666150,55.86716900,-4.29069550,,,Counted,"Manual count",450,65,4606,152,757,62,24,23,6,2,3,122,5702
811355,2020,3,Scotland,3,"Glasgow City",U,Minor,,,259806,660056,55.81335500,-4.23880220,,,Estimated,"Estimated using previous year's AADF on this link",0,0,976,11,103,2,0,0,0,0,0,2,1092
811528,2020,3,Scotland,3,"Glasgow City",U,Minor,,,258450,662707,55.83676000,-4.26180390,,,Estimated,"Estimated using previous year's AADF on this link",432,3,1459,0,226,7,4,1,0,0,1,13,1702
811478,2020,3,Scotland,3,"Glasgow City",C,Minor,,,261703,665721,55.86476400,-4.21144170,,,Counted,"Manual count",46,33,9435,20,2040,107,33,16,3,11,16,185,11714
811464,2020,3,Scotland,3,"Glasgow City",C,Minor,,,253008,668799,55.88982200,-4.35192380,,,Counted,"Manual count",182,20,4988,96,625,28,15,3,2,0,1,49,5778
811488,2020,3,Scotland,3,"Glasgow City",C,Minor,,,252855,662121,55.82982500,-4.35074290,,,Counted,"Manual count",57,14,7156,28,1061,36,7,7,2,5,2,59,8319
82043,2019,3,Scotland,3,"Glasgow City",M8,Major,"Seaward Street",A8,257875,664322,55.85109000,-4.27182320,0.90,0.56,Counted,"Automatic counter",0,15,3711,19,761,134,29,31,20,99,199,513,5018
20842,2019,3,Scotland,3,"Glasgow City",A82,Major,A739,"LA Boundary",252200,669990,55.90026700,-4.36548190,4.20,2.61,Estimated,"Estimated using previous year's AADF on this link",63,38,18590,484,2877,314,28,17,10,28,33,430,22419
10814,2019,3,Scotland,3,"Glasgow City",M8,Major,23,22,256000,664200,55.84943900,-4.30168200,1.00,0.62,Counted,"Automatic counter",0,157,51089,479,10041,1119,301,295,111,153,1179,3158,64925
50733,2019,3,Scotland,3,"Glasgow City",A8,Major,"A803 Castle St",A80,262000,665500,55.86286500,-4.20658740,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",80,47,12785,355,2457,168,63,34,9,9,18,302,15947
50979,2019,3,Scotland,3,"Glasgow City",A736,Major,A761,"LA boundary",252100,665000,55.85544000,-4.36435410,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",43,61,14923,149,2036,107,30,34,26,27,23,247,17417
74418,2019,3,Scotland,3,"Glasgow City",M73,Major,"LA boundary",2,269080,663400,55.84598500,-4.09253360,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,153,68678,386,17481,2684,544,981,261,1158,3005,8633,95331
10918,2019,3,Scotland,3,"Glasgow City",A804,Major,M8/A81,M8/A879,258800,666374,55.86978500,-4.25812950,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",16,59,11769,56,2061,145,34,48,19,43,66,355,14300
31022,2019,3,Scotland,3,"Glasgow City",A739,Major,A761,M8,253400,664000,55.84686000,-4.34306500,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",41,34,12422,275,1527,203,57,8,25,6,6,305,14563
50978,2019,3,Scotland,3,"Glasgow City",A761,Major,A739,A736,253000,663900,55.84584000,-4.34939350,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",176,51,16180,868,2609,235,47,29,2,8,4,324,20032
83060,2019,3,Scotland,3,"Glasgow City",A730,Major,"LA Boundary","A728 Polmadie Road",260055,662795,55.83801800,-4.23624310,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",46,29,15502,236,3335,412,82,70,29,24,34,651,19753
82041,2019,3,Scotland,3,"Glasgow City",M77,Major,B768,M77,255667,663213,55.84047800,-4.30647110,0.50,0.31,Counted,"Automatic counter",0,20,4914,25,1007,178,38,41,27,131,264,679,6644
80237,2019,3,Scotland,3,"Glasgow City",A74,Major,A763,"Fullarton Road roundabout",264449,662386,55.83560100,-4.16593180,0.80,0.50,Counted,"Manual count",57,36,8576,16,1617,121,17,14,26,15,30,222,10468
82105,2019,3,Scotland,3,"Glasgow City",A8,Major,"Bridge Street","Commerce Street",258645,664490,55.85282500,-4.25962180,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",371,106,8753,407,1100,173,35,17,17,31,34,306,10672
82018,2019,3,Scotland,3,"Glasgow City",M74,Major,A730/B763,A8,258762,663474,55.84373800,-4.25722550,1.60,0.99,Counted,"Automatic counter",0,288,73887,328,13940,2676,499,569,537,3252,3893,11425,99868
74428,2019,3,Scotland,3,"Glasgow City",A726,Major,A736,M77,252940,659650,55.80766800,-4.34805010,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",10,20,13350,63,3044,312,92,53,10,11,11,490,16966
80282,2019,3,Scotland,3,"Glasgow City",A77,Major,"LA Boundary","B768 Langside Avenue",257180,662000,55.83003800,-4.28169300,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",213,26,9022,585,1324,127,39,7,11,1,1,185,11142
80443,2019,3,Scotland,3,"Glasgow City",M8,Major,M8,"Pitt Street",258206,665520,55.86194300,-4.26716710,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,58,16409,724,2320,171,18,6,10,11,9,225,19737
82083,2019,3,Scotland,3,"Glasgow City",M8,Major,"A8 (West Street)",M8,258241,664429,55.85215900,-4.26603790,0.50,0.31,Counted,"Manual count",0,73,19778,42,3704,229,57,104,25,39,64,518,24115
83053,2019,3,Scotland,3,"Glasgow City",A8,Major,A761,M8,256997,664521,55.85261700,-4.28594040,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",268,44,8720,578,1476,127,32,7,4,7,8,184,11003
82032,2019,3,Scotland,3,"Glasgow City",M74,Major,A730/B763,M74,259604,662829,55.83819300,-4.24345620,0.40,0.25,Counted,"Automatic counter",0,36,8796,83,1713,346,81,80,52,306,628,1493,12121
82093,2019,3,Scotland,3,"Glasgow City",A77,Major,"Cook Street/Bedford Street","Wallace Street/Coburg Street",258652,664329,55.85138100,-4.25942620,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",704,107,14095,868,1907,198,35,23,18,29,19,322,17299
83012,2019,3,Scotland,3,"Glasgow City",A728,Major,A730,A749,260520,662986,55.83986800,-4.22892240,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",80,18,7977,28,2285,303,77,85,26,33,46,570,10877
91282,2019,3,Scotland,3,"Glasgow City",M74,Major,A74,A763,266314,662205,55.83449600,-4.13608740,2.90,1.80,Counted,"Manual count",0,381,76969,206,20440,1809,535,793,218,1280,2198,6833,104830
74429,2019,3,Scotland,3,"Glasgow City",M77,Major,3,2,253920,660080,55.81182600,-4.33265890,2.30,1.43,Counted,"Automatic counter",0,199,64830,592,9573,1980,435,684,308,876,968,5252,80445
50950,2019,3,Scotland,3,"Glasgow City",A814,Major,"A8 Gorbals St","A8 Saltmarket",259300,664600,55.85400400,-4.24922480,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",113,16,5400,48,1256,130,59,20,4,1,3,217,6936
89370,2019,3,Scotland,3,"Glasgow City",M77,Major,M77,B768,255688,663276,55.84105000,-4.30616950,0.30,0.19,Counted,"Automatic counter",0,229,62873,385,12557,1184,356,749,154,483,1094,4021,80066
50795,2019,3,Scotland,3,"Glasgow City",A74,Major,A749,A8,260060,663730,55.84641400,-4.23664550,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",39,24,6894,88,1413,131,33,12,4,6,13,200,8619
82078,2019,3,Scotland,3,"Glasgow City",A728,Major,A749,A74,261427,663440,55.84420500,-4.21468260,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",56,22,6319,10,1080,172,24,24,9,6,25,260,7692
10813,2019,3,Scotland,3,"Glasgow City",M8,Major,13,12,263000,666600,55.87302600,-4.19117840,1.10,0.68,Counted,"Automatic counter",0,211,70020,803,12617,3044,665,645,262,916,1242,6774,90424
